TimeStep,ID,Latitude,Longitude,Altitude,SignalStrength,CurrentBasestation,finished,Trajectory
230,998966060,43.0405713,-76.2156388,4,135.2252398,4,1,-1
230,38604237,43.0543935,-76.1169436,4,139.8835311,3,1,-1
230,2038277750,43.0274639,-76.1187158,4,134.4892174,8,1,-1
230,1053069655,43.0456448,-76.2024206,4,138.8857028,9,1,-1
230,1728781563,43.0738754,-76.1723916,4,121.5427589,7,1,-1
230,1073997727,43.0308702,-76.1306295,4,135.2803058,1,1,-1
230,1708706542,43.0240418,-76.0834715,4,138.6286603,8,1,-1
230,1737904745,43.0448761,-76.1553667,4,134.2083496,1,1,-1
231,757675095,43.0535675,-76.1409189,4,127.0380537,1,1,-1
231,17496181,43.0212458,-76.1122751,4,124.830727,8,1,-1
231,1728781563,43.0737705,-76.1722232,4,121.2819034,7,1,-1
231,748676519,43.0286207,-76.0649864,4,137.8490673,2,1,-1
231,1712600425,43.0635698,-76.1660035,4,123.929302,7,2,1
231,1707145787,43.0541787,-76.1572975,4,136.8776464,1,1,-1
231,127265642,43.0463883,-76.0994463,4,126.0781641,5,1,-1
231,923988192,43.044604,-76.2062245,4,138.3110376,9,1,-1
231,1917919405,43.063664,-76.1515434,4,135.3467403,7,1,-1
231,1259606363,43.0303626,-76.1221599,4,137.4722584,8,1,-1
231,189260638,43.0767399,-76.1769972,4,128.1548602,7,1,-1
231,802714302,43.0775216,-76.1814591,4,131.1171286,7,1,-1
232,1599347416,43.0545574,-76.1795928,4,134.4967351,7,1,-1
232,724554501,43.0415324,-76.2171964,4,135.6689026,4,1,-1
232,1062290486,43.0475408,-76.24743,4,999,-1,1,-1
232,2038277750,43.0272275,-76.1184138,4,134.2060219,8,1,-1
232,1691499641,43.0754708,-76.1409085,4,124.6500812,3,1,-1
232,1712600425,43.0634666,-76.1658331,4,124.2435872,7,2,1
232,528871576,43.0503291,-76.1855868,4,999,-1,1,-1
232,771271574,43.0451325,-76.2473097,4,999,-1,1,-1
232,410348847,43.0481895,-76.2354436,4,135.9351199,9,1,-1
232,802714302,43.0774212,-76.1812857,4,130.9371049,7,1,-1
232,60575480,43.0349658,-76.2005649,4,138.0059275,4,1,-1
232,2100319622,43.0301383,-76.1528412,4,138.6064564,1,1,-1
233,802714302,43.0773207,-76.1811122,4,130.7547242,7,1,-1
233,528871576,43.0501678,-76.1856079,4,138.8344698,7,1,-1
233,111042374,43.0669776,-76.1633488,4,123.9810107,7,1,-1
233,185673337,43.0340473,-76.1287931,4,132.9452641,1,1,-1
233,923988192,43.0445251,-76.205796,4,138.4690719,9,1,-1
233,1909899331,43.0371237,-76.1323691,4,128.5119611,1,1,-1
233,998966060,43.0404813,-76.2149876,4,135.3189063,4,1,-1
233,771271574,43.0451015,-76.2470929,4,999,-1,1,-1
233,1728781563,43.0735607,-76.1718863,4,120.7649458,7,1,-1
233,876748580,43.0739161,-76.1800767,4,126.4583209,7,1,-1
233,1259606363,43.0301561,-76.1218194,4,137.2526977,8,1,-1
234,2038277750,43.0269899,-76.1181133,4,133.9164996,8,1,-1
234,1073997727,43.0302344,-76.1304581,4,135.8063258,1,1,-1
234,528871576,43.0500065,-76.1856289,4,138.928465,7,1,-1
234,1424164685,43.0248959,-76.1660579,4,999,-1,1,-1
234,1909899331,43.0369617,-76.1323743,4,128.7264009,1,1,-1
234,72524579,43.0037126,-76.1300025,4,121.4106076,0,1,-1
234,1917919405,43.0633084,-76.1510914,4,135.692302,7,1,-1
234,724554501,43.0413849,-76.216803,4,135.6310316,4,1,-1
234,1062290486,43.0474286,-76.2470155,4,999,-1,1,-1
234,1805793580,43.0358403,-76.1358456,4,129.8729241,1,1,-1
234,748676519,43.0284334,-76.0655979,4,137.6739289,2,1,-1
234,1053069655,43.0454724,-76.2015688,4,139.2261607,9,1,-1
235,209603302,43.0686851,-76.1693706,4,108.8718109,7,1,-1
235,410348847,43.0480814,-76.2347975,4,135.7708316,9,1,-1
235,2030645982,43.0176351,-76.0705097,4,999,-1,1,-1
235,1805793580,43.0357671,-76.1360426,4,129.9639782,1,1,-1
235,2038277750,43.0268707,-76.1179637,4,133.7692752,8,1,-1
235,2008179199,43.015404,-76.1237372,4,131.237386,8,1,-1
235,2100319622,43.0299308,-76.1534404,4,138.8819144,1,1,-1
235,2017403124,43.0706557,-76.172631,4,110.3287668,7,1,-1
235,802714302,43.0771197,-76.1807655,4,130.3826601,7,1,-1
235,1691499641,43.075368,-76.1402605,4,123.7062173,3,1,-1
235,1424164685,43.0248185,-76.1662519,4,999,-1,1,-1
235,127265642,43.046696,-76.0986686,4,125.4708555,5,1,-1
236,38604237,43.0552696,-76.116369,4,133.1175799,5,1,-1
236,998966060,43.0403911,-76.2143364,4,135.4233371,4,1,-1
236,209603302,43.0685373,-76.1692802,4,121.0302296,7,1,-1
236,17496181,43.0205309,-76.1117559,4,123.2407368,8,1,-1
236,1708706542,43.0239031,-76.084783,4,135.3353078,2,1,-1
236,1424164685,43.0247409,-76.1664458,4,999,-1,1,-1
236,1728781563,43.0732456,-76.1713815,4,120.0115671,7,1,-1
236,2017403124,43.0705143,-76.1725231,4,109.4489246,7,1,-1
236,1244504141,43.0452962,-76.1219846,4,129.5042144,1,1,-1
236,802714302,43.0770191,-76.1805922,4,130.1928563,7,1,-1
236,189260638,43.0760647,-76.1763867,4,126.9624827,7,1,-1
236,1062290486,43.0473163,-76.246601,4,999,-1,1,-1
237,2017403124,43.0703729,-76.1724153,4,108.5161006,7,1,-1
237,771271574,43.0449772,-76.2462256,4,999,-1,1,-1
237,802714302,43.0769185,-76.1804189,4,130.0004544,7,1,-1
237,799714932,43.0085691,-76.125423,4,129.5923468,0,1,-1
237,127265642,43.0468526,-76.0982818,4,125.1790288,5,1,-1
237,1805793580,43.0356204,-76.1364365,4,130.1517146,1,1,-1
237,38604237,43.055416,-76.1162743,4,133.0623236,5,1,-1
237,203254937,43.0644068,-76.1639359,4,125.1073952,7,1,-1
237,1728781563,43.0731405,-76.1712133,4,119.7695157,7,1,-1
237,1259606363,43.0297406,-76.1211415,4,136.8024681,8,1,-1
237,2038277750,43.0266315,-76.1176658,4,133.4697074,8,1,-1
238,2038277750,43.0265114,-76.1175175,4,133.3172828,8,1,-1
238,127265642,43.0469317,-76.098089,4,125.0367663,5,1,-1
238,998966060,43.0403309,-76.2139023,4,135.4986764,4,1,-1
238,876748580,43.0731093,-76.180177,4,125.6447429,7,1,-1
238,1917919405,43.0628335,-76.1504899,4,136.1428607,7,1,-1
238,38604237,43.0555625,-76.11618,4,133.0088046,5,1,-1
238,1707145787,43.0531472,-76.1566545,4,136.2214417,1,1,-1
238,2030645982,43.0174617,-76.0711286,4,999,-1,1,-1
238,528871576,43.0493613,-76.185713,4,139.298872,7,1,-1
238,2100319622,43.0297227,-76.1540391,4,139.1532843,1,1,-1
238,1728781563,43.0730353,-76.1710452,4,119.5335363,7,1,-1
238,1259606363,43.0296361,-76.1209727,4,136.6875045,8,1,-1
239,1244504141,43.0456844,-76.1215858,4,129.8313436,1,1,-1
239,771271574,43.044915,-76.245792,4,999,-1,1,-1
239,1947862555,43.0042861,-76.1347349,4,125.9653851,0,2,1
239,127265642,43.0470113,-76.0978965,4,124.8972172,5,1,-1
239,1062290486,43.0471476,-76.2459794,4,999,-1,1,-1
239,1712600425,43.0627429,-76.1646421,4,999,-1,2,1
239,111042374,43.0661049,-76.1627645,4,125.1913619,7,1,-1
239,1691499641,43.0752304,-76.1393966,4,122.3310963,3,1,-1
239,212808922,43.0460699,-76.114268,4,134.0195355,5,1,-1
239,1599347416,43.0534317,-76.1797816,4,135.4324081,7,1,-1
239,2038277750,43.0263911,-76.1173697,4,133.1630412,8,1,-1
239,60575480,43.0344332,-76.1991999,4,138.4495775,4,1,-1
240,17496181,43.0199489,-76.1113675,4,121.8114238,8,1,-1
240,1424164685,43.0244296,-76.1672205,4,139.8821216,6,1,-1
240,1947862555,43.0041241,-76.1347368,4,125.7619276,0,2,1
240,1909899331,43.0359898,-76.1324052,4,129.9493523,1,1,-1
240,1712600425,43.0626393,-76.1644722,4,126.5212116,7,2,1
240,998966060,43.0402707,-76.2134683,4,139.4117687,9,1,-1
240,2008179199,43.0146111,-76.1235103,4,135.7959766,0,1,-1
240,2038277750,43.0262704,-76.1172223,4,133.0069382,8,1,-1
240,2017403124,43.0699484,-76.1720921,4,105.355931,7,1,-1
240,209603302,43.0679457,-76.1689192,4,110.8632349,7,1,-1
240,373889326,43.0235019,-76.063726,4,999,-1,1,-1
240,203254937,43.0640036,-76.1635658,4,125.8993368,7,1,-1
241,1909899331,43.0358278,-76.1324103,4,130.1432673,1,1,-1
241,1073997727,43.0291213,-76.1301613,4,139.3989473,8,1,-1
241,1966849515,43.075803,-76.1851277,4,131.8419956,7,1,-1
241,410348847,43.0478647,-76.2335053,4,135.4660565,9,1,-1
241,1975941981,43.0445206,-76.2431766,4,999,-1,1,-1
241,724554501,43.0408675,-76.215427,4,135.5377689,4,1,-1
241,1708706542,43.0237873,-76.0858758,4,135.3986599,2,1,-1
241,1244504141,43.0459439,-76.1213212,4,130.054904,1,1,-1
241,1053069655,43.0451697,-76.2000785,4,139.8091813,9,1,-1
241,212808922,43.046269,-76.1139194,4,133.720748,5,1,-1
241,1424164685,43.0243515,-76.167414,4,139.7891787,6,1,-1
241,1712600425,43.0622584,-76.1648139,4,999,-1,2,1
242,1053069655,43.0451264,-76.1998657,4,999,-1,1,-1
242,1259606363,43.0292158,-76.1203002,4,136.217517,8,1,-1
242,1975941981,43.044463,-76.2429701,4,999,-1,1,-1
242,998966060,43.0402104,-76.2130342,4,135.6623341,4,1,-1
242,127265642,43.0472532,-76.0973217,4,124.4970194,5,1,-1
242,209603302,43.0676498,-76.1687391,4,124.1859732,7,1,-1
242,1244504141,43.0460739,-76.1211893,4,137.5196449,5,1,-1
242,1708706542,43.0237641,-76.0860944,4,137.3926393,8,1,-1
242,1712600425,43.0621557,-76.1646431,4,126.9551496,7,1,-1
242,799714932,43.0077706,-76.1252364,4,134.2264739,8,1,-1
242,1424164685,43.0242733,-76.1676074,4,139.6955793,6,1,-1
242,876748580,43.0724638,-76.1802569,4,125.032696,7,1,-1
242,2030645982,43.0172297,-76.0719533,4,999,-1,1,-1
243,528871576,43.0485548,-76.1858173,4,139.7497012,7,1,-1
243,876748580,43.0723025,-76.1802768,4,124.8872968,7,1,-1
243,189260638,43.0751181,-76.1755343,4,139.6070319,7,1,-1
243,1966849515,43.075761,-76.1846894,4,131.5362482,7,1,-1
243,1599347416,43.0527884,-76.1798887,4,135.9398365,7,1,-1
243,1259606363,43.0291101,-76.1201328,4,136.0973965,8,1,-1
243,771271574,43.0447904,-76.2449249,4,999,-1,1,-1
243,1424164685,43.0241949,-76.1678007,4,139.6013143,6,1,-1
243,111042374,43.0655226,-76.1623764,4,126.003838,7,1,-1
243,799714932,43.0076108,-76.1251998,4,128.3666676,0,1,-1
243,2030645982,43.0171715,-76.0721594,4,999,-1,1,-1
243,373889326,43.0234352,-76.0643823,4,999,-1,1,-1
244,60575480,43.0340514,-76.1982259,4,138.7725483,4,1,-1
244,421163508,43.0449603,-76.2456988,4,999,-1,1,-1
244,72524579,43.0020934,-76.1299242,4,117.0726381,0,1,-1
244,1599347416,43.0526276,-76.1799154,4,136.0638101,7,1,-1
244,1966849515,43.0757399,-76.1844702,4,131.3815862,7,1,-1
244,1707145787,43.052262,-76.1561065,4,135.653676,1,1,-1
244,771271574,43.0447592,-76.2447081,4,999,-1,1,-1
244,748676519,43.0278063,-76.0676342,4,137.1238673,2,1,-1
244,799714932,43.007451,-76.1251635,4,128.1520965,0,1,-1
244,373889326,43.023413,-76.064601,4,999,-1,1,-1
244,209603302,43.0673538,-76.1685592,4,112.9262364,7,1,-1
244,1073997727,43.0286441,-76.1300354,4,137.0353663,1,1,-1
244,923988192,43.0440894,-76.2034398,4,139.3297594,9,1,-1
245,757675095,43.0519516,-76.1387481,4,123.1898422,1,1,-1
245,189260638,43.0748475,-76.1752913,4,124.5104607,7,1,-1
245,1712600425,43.0618472,-76.1641308,4,127.6876636,7,1,-1
245,72524579,43.0019314,-76.1299172,4,116.5621672,0,1,-1
245,748676519,43.0277434,-76.0678377,4,137.0721849,2,1,-1
245,421163508,43.0449315,-76.2454814,4,999,-1,1,-1
245,1728781563,43.0722979,-76.1698697,4,118.144316,7,1,-1
245,38604237,43.0565915,-76.1155293,4,132.6868961,5,1,-1
245,1104346369,43.0371461,-76.1326968,4,128.4386902,1,1,-1
245,2030645982,43.0170551,-76.0725715,4,999,-1,1,-1
245,1691499641,43.0750226,-76.1381011,4,119.9514853,3,1,-1
245,802714302,43.0761123,-76.1790345,4,128.3594161,7,1,-1
246,1966849515,43.0756978,-76.1840319,4,131.0686974,7,1,-1
246,1728781563,43.0721924,-76.169702,4,117.9976806,7,1,-1
246,203254937,43.0631961,-76.1628273,4,127.3686684,7,2,1
246,127265642,43.0475842,-76.096562,4,124.0146969,5,1,-1
246,17496181,43.0190558,-76.1108446,4,119.3251793,8,1,-1
246,38604237,43.0567389,-76.1154377,4,132.6489985,5,1,-1
246,410348847,43.0476837,-76.2324286,4,135.2395065,9,1,-1
246,209603302,43.0670577,-76.1683795,4,113.9769446,7,1,-1
246,111042374,43.0650856,-76.162086,4,126.6076122,7,1,-1
246,1244504141,43.0465952,-76.1206644,4,130.6280648,1,1,-1
246,2017403124,43.0690988,-76.1714477,4,97.8871994,7,1,-1
246,72524579,43.0017695,-76.1299105,4,116.0350991,0,1,-1
246,1053069655,43.0449527,-76.1990143,4,999,-1,1,-1
247,1708706542,43.0236478,-76.0871871,4,135.5184177,2,1,-1
247,1062290486,43.0466969,-76.2443224,4,139.7472886,9,1,-1
247,1712600425,43.0616413,-76.1637895,4,128.1546934,7,1,-1
247,1917919405,43.0617617,-76.1491415,4,136.6164346,3,1,-1
247,1259606363,43.0286849,-76.1194661,4,135.6058399,8,1,-1
247,373889326,43.0233461,-76.0652572,4,139.9463769,2,1,-1
247,1053069655,43.0449093,-76.1988015,4,999,-1,1,-1
247,17496181,43.0189043,-76.1107665,4,118.8618955,8,1,-1
247,1728781563,43.0720868,-76.1695343,4,117.8675772,7,1,-1
247,1805793580,43.0348833,-76.1384035,4,131.1787507,1,1,-1
247,1691499641,43.074953,-76.1376694,4,119.0510528,3,1,-1
247,185673337,43.0327181,-76.1262875,4,134.7695696,1,1,-1
248,1712600425,43.0615382,-76.163619,4,128.382238,7,1,-1
248,923988192,43.0439302,-76.2025832,4,139.6381075,9,1,-1
248,998966060,43.040029,-76.2117321,4,139.7707037,9,1,-1
248,1975941981,43.0441171,-76.2417314,4,139.7477625,4,1,-1
248,209603302,43.0667616,-76.1682,4,115.0067169,7,1,-1
248,724554501,43.0403483,-76.2140523,4,135.5073933,4,1,-1
248,72524579,43.0014455,-76.1298976,4,127.7467604,0,1,-1
248,1053069655,43.0448658,-76.1985887,4,999,-1,1,-1
248,528871576,43.0477483,-76.1859209,4,999,-1,1,-1
248,60575480,43.0337452,-76.1974473,4,139.0334631,4,1,-1
248,1259606363,43.0285779,-76.1193003,4,135.4800786,8,1,-1
248,189260638,43.0744412,-76.1749272,4,123.5851517,7,1,-1
248,1707145787,43.0516714,-76.1557428,4,135.2742324,1,1,-1
249,17496181,43.0185984,-76.1106205,4,117.8858876,8,1,-1
249,60575480,43.0336685,-76.1972527,4,139.0989577,4,1,-1
249,1259606363,43.0284707,-76.1191347,4,135.3531249,8,1,-1
249,802714302,43.0757082,-76.1783433,4,127.4629887,7,1,-1
249,998966060,43.0399987,-76.2115151,4,135.986758,4,1,-1
249,212808922,43.0470739,-76.1125342,4,132.4531136,5,1,-1
249,421163508,43.0448164,-76.2446118,4,999,-1,1,-1
249,1053069655,43.0448223,-76.1983759,4,999,-1,1,-1
249,528871576,43.047587,-76.1859415,4,999,-1,1,-1
249,1104346369,43.0367549,-76.1319924,4,129.1317275,1,1,-1
249,127265642,43.0478396,-76.0959981,4,123.6989266,5,1,-1
249,2017403124,43.0686737,-76.1711263,4,96.5765055,7,1,-1
250,2100319622,43.0288827,-76.1564292,4,999,-1,1,-1
250,2008179199,43.013023,-76.1230726,4,130.850324,8,1,-1
250,528871576,43.0474256,-76.1859621,4,999,-1,1,-1
250,1966849515,43.0756134,-76.1831554,4,999,-1,1,-1
250,1104346369,43.0366568,-76.1318166,4,129.3030446,1,1,-1
250,373889326,43.0232792,-76.0659134,4,139.783315,2,1,-1
250,1975941981,43.0440016,-76.2413186,4,139.587842,4,1,-1
250,127265642,43.0479263,-76.0958114,4,123.6034763,5,1,-1
250,1708706542,43.0235779,-76.0878427,4,135.5954526,2,1,-1
250,185673337,43.0324289,-76.1257549,4,135.1400652,1,1,-1
250,1062290486,43.0465276,-76.2437012,4,139.609335,9,1,-1
250,212808922,43.0471755,-76.1123621,4,132.2857849,5,1,-1
250,748676519,43.0274278,-76.0688548,4,136.8243676,2,1,-1
251,848185000,43.0372658,-76.1321851,4,128.559485,1,1,-1
251,1692566976,43.0794803,-76.1811825,4,132.7464593,7,1,-1
251,1707145787,43.0512281,-76.1554709,4,134.9900587,1,1,-1
251,998966060,43.0399381,-76.2110811,4,136.0874734,4,1,-1
251,203254937,43.0625224,-76.1622139,4,128.4900223,7,2,1
251,724554501,43.0401252,-76.2134635,4,135.5139034,4,1,-1
251,799714932,43.0063314,-76.1249165,4,126.5580689,0,1,-1
251,38604237,43.0574781,-76.1149855,4,132.4925845,5,1,-1
251,1728781563,43.0716642,-76.1688642,4,117.5322222,7,1,-1
251,1909899331,43.034208,-76.1324611,4,131.9470673,1,1,-1
251,373889326,43.0232569,-76.0661321,4,139.7294503,2,1,-1
251,923988192,43.0438106,-76.2019409,4,139.8674352,9,1,-1
251,2017403124,43.0683901,-76.1709125,4,98.0567165,7,1,-1
252,724554501,43.0400508,-76.2132673,4,135.5186756,4,1,-1
252,748676519,43.0273013,-76.0692614,4,136.7305519,2,1,-1
252,1707145787,43.0510802,-76.1553805,4,134.8955344,1,1,-1
252,771271574,43.0445093,-76.242974,4,999,-1,1,-1
252,848185000,43.0371993,-76.1323865,4,999,-1,1,-1
252,1947862555,43.0021798,-76.1347581,4,123.3502269,0,2,1
252,1285467485,43.0297857,-76.0397012,4,999,-1,1,-1
252,1737904745,43.04154,-76.1536549,4,133.7207708,1,1,-1
252,1053069655,43.0446916,-76.1977376,4,999,-1,1,-1
252,1259606363,43.0281474,-76.11864,4,134.9648773,8,1,-1
252,1599347416,43.0513408,-76.1801279,4,137.0170132,7,1,-1
252,1728781563,43.0715584,-76.1686968,4,117.4984172,7,1,-1
252,1424164685,43.0234847,-76.1695366,4,138.7213558,6,1,-1
252,60575480,43.0334382,-76.1966692,4,139.2959274,4,1,-1
253,1053069655,43.0446479,-76.1975249,4,999,-1,1,-1
253,1712600425,43.0610222,-76.1627673,4,129.4652092,7,2,1
253,185673337,43.0321381,-76.125224,4,135.5033666,1,1,-1
253,876748580,43.0706888,-76.1804751,4,123.6872854,7,1,-1
253,209603302,43.0660209,-76.1677524,4,130.6556688,7,1,-1
253,724554501,43.0399764,-76.2130711,4,135.5247447,4,1,-1
253,1692566976,43.0792175,-76.1809238,4,132.417247,7,1,-1
253,923988192,43.0437308,-76.2015127,4,999,-1,1,-1
253,113371552,43.0499401,-76.2343807,4,134.3591821,9,1,-1
253,748676519,43.0272379,-76.0694646,4,136.6848613,2,1,-1
253,410348847,43.0474296,-76.2309215,4,134.9703556,9,1,-1
253,111042374,43.0640652,-76.1614107,4,127.9794711,7,1,-1
253,1062290486,43.046358,-76.2430801,4,139.4750632,9,1,-1
254,2030645982,43.0165287,-76.0744248,4,999,-1,1,-1
254,1909899331,43.033722,-76.1324762,4,999,-1,1,-1
254,1975941981,43.0437703,-76.2404932,4,139.2646345,4,1,-1
254,998966060,43.0398471,-76.2104302,4,136.2445626,4,1,-1
254,373889326,43.0231898,-76.0667883,4,139.5694641,2,1,-1
254,923988192,43.0436908,-76.2012986,4,999,-1,1,-1
254,1599347416,43.051019,-76.1801807,4,137.2452274,7,1,-1
254,528871576,43.0467803,-76.1860442,4,999,-1,1,-1
254,771271574,43.0444467,-76.2425405,4,999,-1,1,-1
254,1691499641,43.0747078,-76.1361589,4,115.2974892,3,1,-1
254,111042374,43.0639194,-76.1613146,4,128.1701755,7,1,-1
254,1966849515,43.0755287,-76.1822789,4,129.7708466,7,1,-1
254,848185000,43.0370661,-76.1327892,4,128.657872,1,1,-1
255,528871576,43.046619,-76.1860647,4,999,-1,1,-1
255,1826034804,43.0205857,-76.0710936,4,139.709129,2,1,-1
255,1259606363,43.0278215,-76.1181484,4,134.5650332,8,1,-1
255,724554501,43.0398273,-76.2126788,4,135.5407576,4,1,-1
255,60575480,43.0332075,-76.196086,4,139.4934396,4,1,-1
255,998966060,43.0398167,-76.2102132,4,136.2984413,4,1,-1
255,203254937,43.062392,-76.1616395,4,129.0521611,7,1,-1
255,1424164685,43.0232459,-76.1701135,4,138.4145805,6,1,-1
255,1691499641,43.0746726,-76.1359431,4,114.6611856,3,1,-1
255,757675095,43.0507881,-76.1372107,4,119.712087,1,1,-1
255,1285467485,43.0297224,-76.0403581,4,999,-1,1,-1
255,1708706542,43.0234611,-76.0889353,4,135.7478811,2,1,-1
255,1966849515,43.0755075,-76.1820598,4,129.6036639,7,1,-1
256,1712600425,43.060712,-76.162257,4,130.0751129,7,2,1
256,802714302,43.0749994,-76.1771354,4,125.750663,7,1,-1
256,209603302,43.0655763,-76.1674845,4,118.7456218,7,1,-1
256,848185000,43.0369327,-76.1331918,4,128.7419458,1,1,-1
256,1737904745,43.0409322,-76.1533483,4,133.7235747,1,1,-1
256,189260638,43.0733568,-76.1739587,4,120.7703895,7,1,-1
256,1708706542,43.0234377,-76.0891539,4,135.8085606,8,1,-1
256,1073997727,43.0267341,-76.1295395,4,138.2239996,8,1,-1
256,185673337,43.0318456,-76.1246948,4,135.8595575,1,1,-1
256,771271574,43.0443841,-76.242107,4,139.9584395,4,1,-1
256,2038277750,43.0242946,-76.1149354,4,130.2122925,8,1,-1
256,203254937,43.0622566,-76.1615181,4,129.255891,7,1,-1
256,1244504141,43.0479093,-76.1193721,4,131.8062237,1,1,-1
257,209603302,43.065428,-76.1673954,4,132.6902948,7,1,-1
257,1259606363,43.0276028,-76.1178225,4,134.2916768,8,1,-1
257,113371552,43.0496422,-76.2335959,4,134.2367643,9,1,-1
257,111042374,43.0634816,-76.1610264,4,128.7334057,7,1,-1
257,1712600425,43.0606084,-76.162087,4,130.2723515,7,2,1
257,1728781563,43.0710287,-76.1678606,4,117.6428483,7,1,-1
257,38604237,43.0583692,-76.1144557,4,132.3821292,5,1,-1
257,421163508,43.0445856,-76.2428728,4,999,-1,1,-1
257,757675095,43.0505544,-76.1369046,4,118.9268698,1,1,-1
257,2100319622,43.0283871,-76.1578198,4,999,-1,1,-1
257,60575480,43.0330534,-76.1956973,4,139.6253052,4,1,-1
257,724554501,43.0396781,-76.2122866,4,135.5619035,4,1,-1
257,1966849515,43.075465,-76.1816216,4,999,-1,1,-1
258,60575480,43.0329763,-76.1955031,4,139.6912718,4,1,-1
258,1917919405,43.0604454,-76.1475028,4,136.0862351,1,1,-1
258,2100319622,43.028316,-76.1580182,4,999,-1,1,-1
258,209603302,43.0652798,-76.1673063,4,119.5762183,7,1,-1
258,212808922,43.0479969,-76.1109949,4,130.8656847,5,1,-1
258,1285467485,43.0296589,-76.041015,4,999,-1,1,-1
258,1966849515,43.0754438,-76.1814025,4,999,-1,1,-1
258,1053069655,43.0444294,-76.1964613,4,999,-1,1,-1
258,1947862555,43.0012077,-76.1347676,4,122.2716793,0,2,1
258,421163508,43.0445567,-76.2426555,4,999,-1,1,-1
258,1599347416,43.0503755,-76.1802859,4,137.690437,7,1,-1
258,1728781563,43.0709227,-76.1676935,4,117.7325114,7,1,-1
258,1259606363,43.027493,-76.1176601,4,134.1528757,8,1,-1
259,111042374,43.0631896,-76.1608347,4,999,-1,1,-1
259,848185000,43.0367322,-76.1337955,4,999,-1,1,-1
259,1707145787,43.0500447,-76.1547497,4,134.2394095,1,1,-1
259,38604237,43.0586673,-76.1142824,4,132.3649455,5,1,-1
259,1599347416,43.0502146,-76.1803121,4,137.7994867,7,1,-1
259,748676519,43.0268568,-76.0706836,4,136.4290036,2,1,-1
259,1285467485,43.0296377,-76.0412339,4,999,-1,1,-1
259,2017403124,43.0672547,-76.1700596,4,119.2991312,7,1,-1
